CustomerID,Gender,Age,"Annual Income ($1,000)",Spending Score (1-100)
2407,Female,24,19,57
2408,Female,30,17,46
2409,Male,72,18,28
2410,Female,26,9,14
2411,Male,22,262,68
2412,Female,47,89,78
2413,Female,18,88,49
2414,Female,36,19,35
2415,Female,64,274,89
2416,Male,20,88,74
2417,Female,18,12,9
2418,Female,21,65,67
2419,Female,49,12,60
2420,Female,52,9,41
2421,Female,32,36,1
2422,Female,47,36,58
2423,Male,55,19,26
2424,Female,60,7,14
2425,Female,36,141,46
2426,Male,18,60,65
2427,Female,29,93,45
2428,Male,33,23,29
2429,Female,35,15,41
2430,Male,36,19,29
2431,Male,52,19,44
2432,Male,54,11,36
2433,Male,36,20,24
2434,Female,52,34,41
2435,Male,43,20,47
2436,Female,39,69,63
2437,Female,49,23,36
2438,Female,39,59,72
2439,Male,63,16,52
2440,Female,21,26,68
2441,Male,32,21,39
2442,Male,37,191,74
2443,Male,44,88,53
2444,Male,54,24,65
2445,Female,38,21,37
2446,Female,21,34,51
2447,Female,49,99,67
2448,Female,48,13,37
2449,Female,18,35,98
2450,Female,38,100,55
2451,Female,19,65,52
2452,Male,31,88,64
2453,Male,28,92,51
2454,Female,48,261,64
2455,Male,40,59,31
2456,Female,23,60,58
2457,Female,49,80,71
2458,Male,21,24,42
2459,Female,42,250,79
2460,Female,29,22,10
2461,Male,34,22,35
2462,Male,45,22,36
2463,Male,45,22,16
2464,Male,55,7,5
2465,Male,38,93,57
2466,Female,42,16,46
2467,Female,33,96,82
2468,Female,41,29,35
2469,Female,44,9,48
2470,Male,37,22,42
2471,Female,18,40,70
2472,Male,42,89,57
2473,Male,43,86,34
2474,Male,30,82,55
2475,Female,23,261,51
2476,Male,56,58,40
2477,Female,44,242,57
2478,Male,36,82,53
2479,Female,25,64,69
2480,Male,29,10,49
2481,Female,54,192,57
2482,Male,40,48,52
2483,Male,32,66,57
2484,Female,45,23,64
2485,Female,29,7,45
2486,Male,57,7,42
2487,Female,55,11,32
2488,Male,33,18,43
2489,Male,31,100,42
2490,Female,18,12,32
2491,Female,21,23,56
2492,Female,22,19,22
2493,Male,40,55,50
2494,Female,35,18,52
2495,Female,22,21,28
2496,Female,35,54,67
2497,Male,45,42,40
2498,Male,45,23,27
2499,Male,18,15,25
2500,Female,37,8,56
2501,Male,22,176,52
2502,Male,49,23,59
2503,Male,48,62,38
2504,Male,28,22,56
2505,Female,29,52,78
2506,Female,33,7,12
2507,Male,18,14,20
2508,Female,43,30,62
2509,Male,35,8,48
2510,Male,50,18,53
2511,Female,25,34,37
2512,Male,31,244,99
2513,Female,20,9,31
2514,Female,26,46,32
2515,Male,24,282,72
2516,Male,50,83,34
2517,Female,30,51,76
2518,Female,40,75,47
2519,Male,34,8,51
2520,Male,23,61,43
2521,Male,36,12,32
2522,Female,46,18,11
2523,Female,24,27,65
2524,Female,48,11,61
2525,Male,28,29,32
2526,Female,33,44,27
2527,Female,45,51,60
2528,Male,31,9,16
2529,Female,39,14,56
2530,Male,35,42,33
2531,Male,40,151,54
2532,Male,18,16,44
2533,Female,18,18,29
2534,Female,46,90,47
2535,Male,51,14,35
2536,Male,28,81,21
2537,Male,36,44,66
2538,Female,42,41,52
2539,Male,47,15,12
2540,Male,18,10,19
2541,Male,28,15,53
2542,Male,35,87,76
2543,Male,47,96,75
2544,Male,68,32,39
2545,Female,36,71,67
2546,Female,22,17,53
2547,Female,43,36,64
2548,Female,54,61,72
2549,Female,40,71,53
2550,Female,28,22,32
2551,Female,50,27,42
2552,Female,46,96,63
2553,Male,26,30,55
2554,Male,43,21,12
2555,Female,50,61,62
2556,Male,53,17,26
2557,Female,38,55,45
2558,Female,34,192,87
2559,Female,53,53,48
2560,Female,24,40,54
2561,Male,44,59,29
2562,Male,22,13,25
2563,Female,51,17,48
2564,Female,35,146,62
2565,Female,54,44,40
2566,Female,44,9,48
2567,Female,24,20,17
2568,Female,56,25,48
2569,Male,57,91,59
2570,Male,49,80,60
2571,Female,29,11,33
2572,Male,35,274,62
2573,Female,40,47,30
2574,Female,30,35,62
2575,Female,59,55,37
2576,Male,40,19,56
2577,Male,18,233,65
2578,Male,43,16,26
2579,Female,34,11,35
2580,Male,38,76,55
2581,Female,34,57,65
2582,Male,48,90,58
2583,Female,52,31,41
2584,Female,42,22,52
2585,Male,34,196,72
2586,Male,38,13,70
2587,Female,39,65,78
2588,Male,29,10,27
2589,Female,45,101,69
2590,Male,44,10,63
2591,Male,57,32,67
2592,Male,54,79,70
2593,Male,30,43,62
2594,Female,48,76,57
2595,Female,27,91,50
2596,Male,47,75,57
2597,Female,32,146,37
2598,Female,26,40,70
2599,Female,42,21,34
2600,Female,18,17,51
2601,Male,18,10,21
2602,Female,36,17,54
2603,Male,39,45,45
2604,Female,34,19,21
2605,Female,20,14,61
2606,Female,29,19,61
2607,Female,43,92,52
2608,Female,45,56,50
2609,Male,38,7,37
2610,Female,52,98,58
2611,Male,43,7,30
2612,Female,30,126,57
2613,Female,35,42,72
2614,Male,22,21,91
2615,Female,37,44,66
2616,Female,52,95,75
2617,Female,47,26,44
2618,Female,55,76,45
2619,Male,35,21,31
2620,Female,55,7,38
2621,Male,36,16,66
2622,Male,56,7,64
2623,Female,38,21,55
2624,Male,47,136,57
2625,Female,56,18,58
2626,Male,36,39,48
2627,Female,41,31,26
2628,Male,54,76,65
2629,Female,37,247,58
2630,Female,23,92,49
2631,Male,64,199,65
2632,Male,33,96,56
2633,Female,40,289,70
2634,Female,52,69,62
2635,Male,31,12,16
2636,Male,26,29,74
2637,Male,42,45,37
2638,Male,18,14,20
2639,Male,35,11,32
2640,Male,41,38,52
2641,Female,35,255,99
2642,Female,20,13,34
2643,Male,58,65,65
2644,Male,40,72,64
2645,Female,56,104,69
2646,Female,35,147,70
2647,Male,28,84,33
2648,Female,42,26,54
2649,Female,36,7,47
2650,Female,24,56,100
2651,Female,56,81,44
2652,Female,31,98,70
2653,Female,18,96,53
2654,Female,54,17,79
2655,Male,32,47,29
2656,Female,31,18,55
2657,Male,18,19,15
2658,Male,59,22,35
2659,Female,23,22,33
2660,Male,39,82,80
2661,Female,49,15,23
2662,Male,44,22,51
2663,Female,38,192,68
2664,Male,18,13,47
2665,Male,29,19,56
2666,Female,41,10,15
2667,Female,29,19,47
2668,Male,41,14,31
2669,Male,47,8,59
2670,Female,50,62,64
2671,Male,24,17,38
2672,Female,65,23,36
2673,Male,48,86,64
2674,Female,38,52,78
2675,Male,52,275,65
2676,Female,67,51,32
2677,Female,21,19,49
2678,Female,36,84,32
2679,Female,18,15,16
2680,Female,41,9,33
2681,Female,43,36,38
2682,Male,38,54,24
2683,Female,31,75,27
2684,Female,18,206,46
2685,Female,43,11,49
2686,Female,56,57,36
2687,Female,31,40,41
2688,Female,44,156,92
2689,Female,20,83,60
2690,Female,44,137,74
2691,Female,34,14,30
2692,Male,29,81,90
2693,Female,29,18,30
2694,Female,34,17,35
2695,Male,43,149,90
2696,Female,23,11,35
2697,Male,34,200,67
2698,Female,38,18,26
2699,Male,25,77,53
2700,Male,60,22,49
2701,Female,28,19,52
2702,Male,30,13,27
2703,Female,27,26,45
2704,Female,60,18,30
2705,Male,45,31,22
2706,Male,27,18,7
2707,Female,52,9,50
2708,Female,41,18,52
2709,Female,42,44,56
2710,Female,34,88,12
2711,Male,30,64,54
2712,Female,43,20,25
2713,Female,32,27,48
2714,Female,60,79,48
2715,Female,23,21,46
2716,Female,57,28,55
2717,Male,37,47,14
2718,Male,42,23,22
2719,Male,48,13,46
2720,Female,31,21,43
2721,Male,49,40,29
2722,Male,18,18,13
2723,Male,30,17,40
2724,Female,27,17,16
2725,Female,23,8,10
2726,Female,36,21,27
2727,Female,43,202,66
2728,Female,47,22,26
2729,Female,41,59,41
2730,Female,31,16,40
2731,Male,43,45,41
2732,Female,40,25,49
2733,Female,50,21,31
2734,Male,48,98,58
2735,Male,39,53,56
2736,Male,28,69,66
2737,Male,31,35,67
2738,Male,32,104,74
2739,Male,35,79,56
2740,Female,42,206,68
2741,Female,47,55,45
2742,Female,38,31,34
2743,Female,39,85,71
2744,Female,40,100,62
2745,Male,32,131,63
2746,Male,27,21,38
2747,Male,18,72,53
2748,Female,30,12,43
2749,Male,44,38,32
2750,Male,30,20,29
2751,Female,36,19,31
2752,Male,44,179,66
2753,Female,45,9,48
2754,Female,26,59,45
2755,Male,50,49,57
2756,Female,52,20,27
2757,Female,25,20,60
2758,Male,29,33,40
2759,Male,53,15,38
2760,Female,37,80,38
2761,Female,18,201,60
2762,Female,22,10,13
2763,Male,36,18,48
2764,Female,25,26,64
2765,Female,34,80,67
2766,Male,39,13,43
2767,Female,56,7,22
2768,Female,35,54,36
2769,Female,51,165,96
2770,Male,56,19,58
2771,Female,56,52,55
2772,Female,42,104,65
2773,Male,18,52,69
2774,Female,44,97,55
2775,Male,51,38,53
2776,Female,38,122,95
2777,Female,59,42,46
2778,Female,49,90,71
2779,Female,45,27,61
2780,Female,52,75,56
2781,Female,43,21,19
2782,Male,18,22,28
2783,Male,33,101,57
2784,Male,53,9,13
2785,Male,29,53,54
2786,Female,36,8,45
2787,Male,26,87,78
2788,Female,60,17,20
2789,Male,59,63,88
2790,Male,28,33,78
2791,Male,40,23,51
2792,Male,30,53,36
2793,Male,46,9,36
2794,Female,45,20,45
2795,Female,48,8,47
2796,Male,42,18,41
2797,Female,74,227,75
2798,Male,26,23,41
2799,Male,18,29,50
2800,Female,34,19,29
2801,Male,20,62,52
2802,Male,21,17,40
2803,Male,26,30,74
2804,Male,27,83,78
2805,Female,27,24,64
2806,Male,45,21,62
2807,Male,32,52,65
2808,Female,36,9,47
2809,Female,49,10,16
2810,Male,29,62,47
2811,Female,35,24,46
2812,Male,43,46,28
2813,Male,18,93,39
2814,Female,18,9,53
2815,Male,43,21,43
2816,Male,44,19,23
2817,Female,63,45,39
2818,Female,40,30,65
2819,Female,48,7,30
2820,Female,36,98,59
2821,Male,42,30,53
2822,Female,59,50,60
2823,Male,18,25,32
2824,Female,43,40,59
2825,Female,64,24,53
2826,Male,42,20,39
2827,Male,58,7,46
2828,Female,31,9,47
2829,Female,38,34,74
2830,Female,39,69,95
2831,Female,18,51,41
2832,Male,24,15,1
2833,Female,25,93,69
2834,Female,48,65,63
2835,Female,49,95,69
2836,Male,42,57,55
2837,Male,48,83,60
2838,Female,37,11,50
2839,Male,53,23,63
2840,Female,39,11,23
2841,Female,39,83,46
2842,Male,35,20,37
2843,Male,47,33,55
2844,Male,33,30,45
2845,Male,50,14,36
2846,Female,25,70,77
2847,Male,25,13,61
2848,Female,47,19,46
2849,Male,37,81,54
2850,Female,33,17,37
2851,Male,49,25,48
2852,Female,31,68,70
2853,Female,36,258,78
2854,Male,55,67,86
2855,Female,57,15,32
2856,Female,57,53,55
2857,Female,35,13,76
2858,Female,53,10,32
2859,Female,27,23,55
2860,Female,28,10,19
2861,Male,18,78,66
2862,Female,59,11,34
2863,Male,28,32,68
2864,Male,37,57,48
2865,Female,28,57,44
2866,Male,47,137,71
2867,Female,34,23,39
2868,Male,23,43,70
2869,Female,44,51,30
2870,Female,21,9,53
2871,Male,28,53,54
2872,Male,18,67,48
2873,Male,21,16,18
2874,Female,41,12,41
2875,Male,18,9,57
2876,Female,21,86,74
2877,Female,38,63,60
2878,Female,32,59,38
2879,Male,62,38,41
2880,Female,61,100,44
2881,Female,28,80,55
2882,Male,45,85,59
2883,Female,47,91,51
2884,Female,31,45,66
2885,Female,21,47,51
2886,Male,38,75,62
2887,Female,36,215,47
2888,Female,33,9,12
2889,Male,44,23,7
2890,Male,29,187,62
2891,Female,25,11,43
2892,Male,40,87,17
2893,Male,43,12,58
2894,Male,24,23,44
2895,Female,50,23,62
2896,Male,18,7,34
2897,Female,32,13,47
2898,Female,35,60,42
2899,Female,31,66,71
2900,Female,32,208,59
2901,Female,61,37,51
2902,Male,28,36,69
2903,Female,68,50,41
2904,Female,44,47,56
2905,Female,40,50,19
2906,Female,44,14,54
2907,Male,69,21,67
2908,Female,27,13,26
2909,Female,25,15,40
2910,Female,29,73,72
2911,Female,39,16,41
2912,Female,18,89,62
2913,Male,39,229,72
2914,Male,59,262,64
2915,Female,40,177,68
2916,Male,35,9,39
2917,Male,31,57,36
2918,Male,49,22,42
2919,Female,29,98,82
2920,Female,61,64,47
2921,Female,62,74,36
2922,Male,42,50,46
2923,Male,38,79,56
2924,Female,51,16,18
2925,Female,52,14,39
2926,Male,29,80,40
2927,Male,32,41,48
2928,Male,23,247,75
2929,Male,43,8,20
2930,Female,46,74,38
2931,Male,22,55,59
2932,Male,33,70,31
2933,Female,22,72,52
2934,Male,28,243,43
2935,Male,45,21,35
2936,Female,30,131,80
2937,Male,35,16,44
2938,Male,19,10,75
2939,Male,41,62,66
2940,Female,38,73,49
2941,Female,30,47,35
2942,Male,36,84,100
2943,Female,41,65,78
2944,Male,29,11,51
2945,Male,21,231,68
2946,Female,60,18,41
2947,Female,31,83,41
2948,Female,37,11,39
2949,Female,51,30,50
2950,Male,78,27,43
2951,Male,24,17,38
2952,Male,44,15,64
2953,Male,30,10,36
2954,Female,32,15,70
2955,Male,30,18,18
2956,Male,25,24,41
2957,Male,38,70,33
2958,Male,21,56,37
2959,Female,50,66,48
2960,Male,39,37,51
2961,Female,44,52,56
2962,Female,33,37,44
2963,Female,34,32,11
2964,Male,42,32,71
2965,Male,25,23,34
2966,Male,34,79,45
2967,Male,28,66,67
2968,Male,28,20,40
2969,Male,18,65,47
2970,Female,55,18,47
2971,Female,30,7,17
2972,Female,52,7,52
2973,Male,51,69,44
2974,Male,23,72,51
2975,Female,25,77,77
2976,Female,69,14,73
2977,Male,60,34,65
2978,Female,38,85,80
2979,Male,42,19,34
2980,Male,31,50,32
2981,Female,44,15,65
2982,Female,30,23,67
2983,Male,18,36,41
2984,Male,23,35,59
2985,Male,39,14,39
2986,Male,25,17,63
2987,Female,38,13,31
2988,Female,26,7,67
2989,Male,29,16,56
2990,Male,49,21,74
2991,Female,41,27,37
2992,Male,38,24,59
2993,Male,49,94,43
2994,Female,44,73,65
2995,Female,56,11,54
2996,Male,33,10,71
2997,Female,33,96,59
2998,Female,23,13,46
2999,Female,33,19,27
3000,Male,50,18,44
3001,Male,54,55,37
3002,Male,50,25,49
3003,Female,18,206,69
3004,Male,51,86,56
3005,Male,18,54,53
3006,Male,49,10,35
3007,Male,34,17,33
3008,Female,47,23,54
3009,Male,23,14,38
3010,Female,53,14,41
3011,Male,21,12,21
3012,Female,30,8,37
3013,Female,27,21,47
3014,Female,18,171,62
3015,Male,40,59,84
3016,Female,60,178,28
3017,Male,71,21,51
3018,Female,40,32,62
3019,Female,52,9,38
3020,Male,41,8,37
3021,Female,44,22,47
3022,Female,34,247,85
3023,Male,41,139,60
3024,Female,45,17,47
3025,Female,32,13,31
3026,Female,38,46,25
3027,Male,38,20,51
3028,Male,48,13,25
3029,Male,26,16,13
3030,Male,38,47,46
3031,Female,61,20,28
3032,Female,52,11,52
3033,Male,55,20,38
3034,Female,39,45,73
3035,Female,42,287,61
3036,Female,51,16,47
3037,Female,57,88,92
3038,Male,18,77,74
3039,Female,23,267,76
3040,Female,54,63,73
3041,Female,35,37,36
3042,Male,30,98,69
3043,Female,23,8,41
3044,Female,32,58,38
3045,Male,22,289,49
3046,Male,64,101,72
3047,Female,38,163,62
3048,Female,38,85,90
3049,Female,46,81,58
3050,Female,50,80,45
3051,Female,50,77,48
3052,Female,51,24,47
3053,Female,31,127,100
3054,Female,35,97,44
3055,Male,48,77,58
3056,Male,32,27,50
3057,Male,38,21,50
3058,Female,43,16,37
3059,Female,48,274,48
3060,Male,18,62,52
3061,Female,47,7,38
3062,Female,36,17,23
3063,Male,47,100,54
3064,Male,48,99,75
3065,Male,58,88,47
3066,Female,55,50,33
3067,Female,55,19,35
3068,Male,56,13,41
3069,Female,42,14,19
3070,Male,39,85,82
3071,Male,49,18,65
3072,Male,47,50,65
3073,Female,35,32,60
3074,Female,43,61,18
3075,Male,38,212,88
3076,Male,28,19,26
3077,Male,54,69,41
3078,Female,39,17,39
3079,Female,63,16,60
3080,Male,19,56,58
3081,Male,32,13,56
3082,Male,39,65,50
3083,Female,52,52,37
3084,Male,43,11,39
3085,Male,42,19,48
3086,Male,25,39,53
3087,Female,25,78,74
3088,Female,42,30,55
3089,Male,22,38,10
3090,Female,32,100,64
3091,Female,45,29,51
3092,Male,27,8,39
3093,Female,58,26,31
3094,Male,53,48,33
3095,Female,20,98,69
3096,Male,27,51,43
3097,Male,18,139,80
3098,Female,29,15,27
3099,Female,48,137,87
3100,Female,34,62,65
3101,Female,44,59,57
3102,Male,20,17,38
3103,Male,48,8,55
3104,Female,32,72,62
3105,Female,39,68,71
3106,Female,37,14,53
3107,Male,23,38,70
3108,Female,25,19,14
3109,Male,50,194,53
3110,Male,43,90,50
3111,Male,51,8,21
3112,Female,42,82,66
3113,Male,40,134,81
3114,Female,18,21,41
3115,Female,35,69,49
3116,Male,38,47,63
3117,Male,62,49,56
3118,Female,47,16,49
3119,Female,57,21,51
3120,Female,46,60,51
3121,Female,30,17,74
3122,Female,40,83,47
3123,Female,41,14,72
3124,Female,27,61,30
3125,Male,34,77,55
3126,Male,36,38,39
3127,Male,58,60,68
3128,Female,18,146,62
3129,Male,53,76,78
3130,Male,27,17,32
3131,Male,22,44,64
3132,Male,53,185,62
3133,Male,47,7,63
3134,Male,54,9,29
3135,Female,48,14,21
3136,Male,63,18,55
3137,Male,45,85,48
3138,Male,37,89,52
3139,Female,43,136,62
3140,Female,53,87,41
3141,Female,29,14,36
3142,Male,31,12,60
3143,Male,35,247,83
3144,Female,18,17,45
3145,Female,40,18,51
3146,Female,18,293,55
3147,Male,39,25,41
3148,Male,49,11,38
3149,Male,33,66,57
3150,Female,59,270,73
3151,Male,21,19,14
3152,Female,53,96,29
3153,Male,47,19,56
3154,Female,18,30,65
3155,Female,71,133,81
3156,Male,38,124,60
3157,Male,28,23,23
3158,Female,22,14,45
3159,Male,36,21,48
3160,Female,37,60,44
3161,Female,40,8,42
3162,Female,35,52,39
3163,Female,46,11,43
3164,Female,34,46,53
3165,Female,18,12,50
3166,Female,37,91,66
3167,Male,18,18,57
3168,Female,43,11,20
3169,Male,27,73,62
3170,Female,40,76,64
3171,Male,54,23,51
3172,Female,27,16,27
3173,Female,51,64,75
3174,Female,33,9,42
3175,Female,60,97,44
3176,Female,34,51,45
3177,Male,28,14,27
3178,Male,47,55,99
3179,Male,33,66,81
3180,Male,28,210,74
3181,Female,33,13,34
3182,Female,38,62,51
3183,Female,55,22,58
3184,Female,18,50,8
3185,Female,39,99,67
3186,Female,46,23,46
3187,Female,41,233,54
3188,Female,54,46,64
3189,Male,38,243,100
3190,Male,36,67,68
3191,Female,46,8,59
3192,Male,40,20,62
3193,Male,34,17,29
3194,Female,45,22,7
3195,Female,31,41,66
3196,Female,31,27,48
3197,Male,32,134,45
3198,Male,55,37,49
3199,Female,18,94,66
3200,Female,43,280,75
3201,Male,39,66,56
3202,Female,18,9,40
3203,Female,42,48,57
3204,Male,44,10,11
3205,Male,46,21,41
3206,Male,18,17,25
3207,Male,55,78,69
3208,Male,30,59,26
3209,Female,47,29,69
3210,Male,47,196,67
3211,Female,28,14,28
3212,Male,46,36,43
3213,Female,34,85,46
3214,Male,18,10,33
3215,Female,53,60,34
3216,Female,29,16,27
3217,Female,28,99,63
3218,Female,34,18,27
3219,Male,42,7,26
3220,Male,38,52,56
3221,Female,45,11,42
3222,Female,22,18,45
3223,Female,30,39,42
3224,Female,37,11,40
3225,Female,61,35,50
3226,Male,37,44,54
3227,Female,52,37,9
3228,Female,39,60,22
3229,Female,33,11,71
3230,Female,36,20,34
3231,Female,36,63,79
3232,Male,46,101,57
3233,Female,55,23,41
3234,Female,43,26,46
3235,Female,53,30,85
3236,Female,27,50,54
3237,Female,34,51,42
3238,Male,30,18,15
3239,Male,42,93,86
3240,Male,34,21,31
3241,Female,47,31,59
3242,Female,27,68,70
3243,Male,39,51,39
3244,Male,47,10,54
3245,Male,18,195,55
3246,Female,64,79,44
3247,Female,35,96,83
3248,Female,18,29,52
3249,Male,40,10,53
3250,Male,39,200,73
3251,Female,38,62,63
3252,Female,50,101,31
3253,Male,47,22,29
3254,Female,42,8,34
3255,Female,44,237,54
3256,Female,37,38,54
3257,Male,60,22,55
3258,Female,21,7,55
3259,Female,40,33,49
3260,Male,39,13,43
3261,Female,48,33,57
3262,Female,28,35,60
3263,Female,18,79,47
3264,Female,40,19,67
3265,Male,42,113,82
3266,Female,56,21,61
3267,Female,23,55,71
3268,Male,52,20,48
3269,Male,67,88,42
3270,Male,34,162,67
3271,Female,23,67,37
3272,Female,34,61,63
3273,Male,39,27,40
3274,Female,45,90,62
3275,Male,31,284,93
3276,Male,57,230,55
3277,Male,25,19,35
3278,Female,18,208,65
3279,Female,52,9,14
3280,Male,18,23,34
3281,Female,36,16,2
3282,Female,76,22,29
3283,Male,38,83,76
3284,Male,25,75,67
3285,Female,38,98,52
3286,Female,38,31,51
3287,Female,40,42,36
3288,Male,46,78,58
3289,Male,26,18,92
3290,Female,59,82,81
3291,Female,41,41,42
3292,Male,47,35,43
3293,Female,31,48,24
3294,Male,54,73,51
3295,Male,35,20,48
3296,Female,42,8,38
3297,Male,27,75,68
3298,Female,27,61,77
3299,Female,47,74,65
3300,Male,33,13,42
3301,Female,28,10,17
3302,Male,31,90,67
3303,Male,47,50,45
3304,Female,31,62,50
3305,Female,37,19,51
3306,Female,39,17,49
3307,Female,18,50,42
3308,Female,21,8,34
3309,Female,43,80,54
3310,Female,30,88,36
3311,Male,51,16,31
3312,Male,50,54,18
3313,Male,47,61,62
3314,Female,60,10,45
3315,Female,38,20,58
3316,Male,46,37,27
3317,Female,31,52,38
3318,Female,68,40,42
3319,Male,62,60,44
3320,Male,39,71,49
3321,Male,43,63,56
3322,Female,55,27,69
3323,Male,37,69,59
3324,Male,31,17,70
3325,Male,49,76,81
3326,Male,39,42,75
3327,Male,41,65,43
3328,Female,28,31,68
3329,Female,18,11,34
3330,Male,41,32,29
3331,Male,49,18,63
3332,Male,36,50,40
3333,Female,56,60,36
3334,Female,30,87,50
3335,Male,26,61,37
3336,Male,38,40,41
3337,Male,38,18,26
3338,Male,48,160,87
3339,Male,29,95,54
3340,Male,55,101,81
3341,Male,62,20,49
3342,Male,38,51,56
3343,Male,53,7,49
3344,Female,26,38,52
3345,Female,51,17,59
3346,Male,51,59,59
3347,Female,49,38,21
3348,Female,38,22,45
3349,Female,18,53,67
3350,Female,31,77,52
3351,Female,31,23,46
3352,Female,27,85,50
3353,Male,40,17,23
3354,Female,33,22,17
3355,Female,29,21,16
3356,Female,26,91,71
3357,Male,30,34,18
3358,Female,52,80,51
3359,Male,31,54,40
3360,Male,32,15,33
3361,Male,33,84,40
3362,Female,43,17,49
3363,Male,44,79,41
3364,Female,18,7,56
3365,Male,51,17,35
3366,Male,56,101,55
3367,Female,26,237,61
3368,Female,27,10,44
3369,Female,33,98,66
3370,Male,29,15,41
3371,Female,41,80,64
3372,Male,18,56,57
3373,Female,25,20,31
3374,Male,57,10,45
3375,Male,27,16,60
3376,Male,53,20,50
3377,Male,43,13,59
3378,Female,18,35,56
3379,Female,46,187,60
3380,Male,37,22,26
3381,Female,33,60,64
3382,Female,41,34,66
3383,Female,44,265,100
3384,Female,47,36,60
3385,Female,53,55,31
3386,Male,43,31,39
3387,Female,22,13,70
3388,Male,33,17,35
3389,Female,74,40,49
3390,Male,47,20,25
3391,Female,67,57,64
3392,Male,55,14,46
3393,Male,41,45,36
3394,Female,42,8,24
3395,Male,38,250,79
3396,Male,18,77,70
3397,Male,39,11,55
3398,Male,53,12,42
3399,Female,31,40,44
3400,Male,43,14,34
3401,Female,49,11,40
3402,Female,28,20,36
3403,Male,33,111,67
3404,Female,26,93,58
3405,Male,29,36,45
3406,Male,23,45,59
3407,Male,28,138,59
3408,Male,56,268,64
3409,Female,28,239,57
3410,Female,40,17,26
3411,Female,32,9,45
3412,Female,53,36,60
3413,Female,54,53,65
3414,Female,49,8,53
3415,Male,42,10,43
3416,Male,36,97,42
3417,Female,24,66,53
3418,Male,62,10,31
3419,Female,29,68,80
3420,Female,46,51,81
3421,Male,51,92,75
3422,Male,32,50,64
3423,Male,51,11,49
3424,Female,48,62,58
3425,Male,59,58,28
3426,Male,33,62,50
3427,Male,23,18,29
3428,Male,32,244,72
3429,Male,41,12,32
3430,Male,39,14,73
3431,Male,34,52,69
3432,Male,18,29,55
3433,Male,44,49,43
3434,Female,62,89,77
3435,Male,44,58,49
3436,Female,46,51,48
3437,Female,45,67,53
3438,Male,43,15,33
3439,Male,50,39,46
3440,Male,43,80,32
3441,Female,35,19,15
3442,Female,29,48,52
3443,Female,36,175,84
3444,Male,42,16,40
3445,Male,35,29,35
3446,Male,42,190,42
3447,Male,44,18,50
3448,Male,48,10,25
3449,Male,54,99,68
3450,Female,39,96,67
3451,Female,23,42,53
3452,Male,34,56,52
3453,Male,39,66,58
3454,Female,18,96,52
3455,Male,55,18,29
3456,Female,40,22,28
3457,Female,43,25,18
3458,Male,55,64,65
3459,Male,31,98,80
3460,Male,45,299,80
3461,Female,37,85,58
3462,Female,36,62,32
3463,Male,29,60,66
3464,Male,58,78,54
3465,Female,34,81,89
3466,Male,47,47,27
3467,Female,18,13,31
3468,Male,53,195,52
3469,Male,51,37,23
3470,Female,40,18,28
3471,Female,36,38,48
3472,Male,43,35,36
3473,Male,66,19,1
3474,Male,18,71,85
3475,Male,48,13,11
3476,Male,28,7,49
3477,Male,38,33,49
3478,Female,36,100,92
3479,Female,33,159,81
3480,Female,38,77,51
3481,Female,25,110,61
3482,Male,51,19,58
3483,Female,18,7,23
3484,Male,45,32,58
3485,Male,35,9,41
3486,Male,24,92,55
3487,Female,41,32,40
3488,Female,20,217,74
3489,Female,39,21,44
3490,Female,21,47,50
3491,Female,44,55,46
3492,Male,27,13,43
3493,Male,33,59,32
3494,Male,42,48,50
3495,Male,29,43,43
3496,Female,38,23,25
3497,Male,20,10,41
3498,Male,46,49,44
3499,Female,60,11,43
3500,Male,72,22,47
3501,Female,40,9,37
3502,Male,48,17,47
3503,Male,18,21,44
3504,Female,57,20,28
3505,Male,48,39,44
3506,Male,33,29,63
3507,Male,53,60,58
3508,Female,35,93,64
3509,Male,33,57,31
3510,Female,44,54,73
3511,Female,26,73,56
3512,Female,51,59,27
3513,Male,26,68,66
3514,Male,26,50,39
3515,Male,28,30,42
3516,Male,48,94,42
3517,Female,31,14,67
3518,Female,22,7,57
3519,Female,31,21,40
3520,Female,38,18,41
3521,Female,24,21,50
3522,Female,25,50,74
3523,Female,64,92,55
3524,Female,28,84,37
3525,Female,35,21,47
3526,Female,34,194,76
3527,Male,33,53,52
3528,Male,46,8,52
3529,Male,50,77,51
3530,Female,35,89,59
3531,Female,24,69,53
3532,Male,54,19,32
3533,Female,37,40,71
3534,Female,59,73,41
3535,Female,18,33,79
3536,Female,41,56,63
3537,Female,62,37,19
3538,Female,34,99,61
3539,Male,36,14,36
3540,Female,42,56,48
3541,Female,32,13,24
3542,Male,35,57,52
3543,Female,34,69,59
3544,Female,31,13,26
3545,Male,53,59,33
3546,Female,44,30,58
3547,Female,42,19,12
3548,Female,48,37,52
3549,Female,35,14,56
3550,Male,29,37,42
3551,Male,31,23,41
3552,Female,39,89,77
3553,Male,26,88,54
3554,Female,32,50,46
3555,Female,32,11,36
3556,Male,64,271,89
3557,Female,18,61,64
3558,Female,36,16,13
3559,Female,59,94,70
3560,Female,40,12,56
3561,Female,48,33,73
3562,Male,40,26,60
3563,Female,30,30,54
3564,Female,18,91,73
3565,Female,41,57,60
3566,Male,29,13,73
3567,Male,29,182,82
3568,Male,33,178,69
3569,Male,59,44,38
